PROVIDER_ID,std_MORT_30_AMI,std_MORT_30_CABG,std_MORT_30_COPD,std_MORT_30_HF,std_MORT_30_PN,std_MORT_30_STK,std_PSI_4_SURG_COMP,std_COMP_HIP_KNEE,std_HAI_1,std_HAI_2,std_HAI_3,std_HAI_4,std_HAI_5,std_HAI_6,std_PSI_90_SAFETY,std_EDAC_30_AMI,std_EDAC_30_HF,std_EDAC_30_PN,std_OP_32,std_READM_30_CABG,std_READM_30_COPD,std_READM_30_HIP_KNEE,std_READM_30_HOSP_WIDE,std_OP_35_ADM,std_OP_35_ED,std_OP_36,std_H_COMP_1_STAR_RATING,std_H_COMP_2_STAR_RATING,std_H_COMP_3_STAR_RATING,std_H_COMP_5_STAR_RATING,std_H_COMP_6_STAR_RATING,std_H_COMP_7_STAR_RATING,std_H_GLOB_STAR_RATING,std_H_INDI_STAR_RATING,std_HCP_COVID_19,std_IMM_3,std_OP_10,std_OP_13,std_OP_18B,std_OP_22,std_OP_23,std_OP_29,std_OP_3B,std_OP_8,std_PC_01,std_SEP_1,MORT_30_AMI_DEN,MORT_30_CABG_DEN,MORT_30_COPD_DEN,MORT_30_HF_DEN,MORT_30_PN_DEN,MORT_30_STK_DEN,PSI_4_SURG_COMP_DEN,COMP_HIP_KNEE_DEN,PSI_90_SAFETY_DEN,EDAC_30_AMI_DEN,EDAC_30_HF_DEN,EDAC_30_PN_DEN,OP_32_DEN,READM_30_CABG_DEN,READM_30_COPD_DEN,READM_30_HIP_KNEE_DEN,READM_30_HOSP_WIDE_DEN,OP_35_ADM_DEN,OP_35_ED_DEN,OP_36_DEN,HCP_COVID_19_DEN,IMM_3_DEN,OP_10_DEN,OP_13_DEN,OP_18B_DEN,OP_22_DEN,OP_23_DEN,OP_29_DEN,OP_3B_DEN,OP_8_DEN,PC_01_DEN,SEP_1_DEN
340051,0.3839573693079243,,-1.186020455298858,0.5819696537636456,0.9158414893870284,-0.0046341678111989195,-0.9069031292745654,-0.944075383677537,-2.112086271724932,-0.3234866369628639,,,-0.4381533840018,0.3185951517296067,0.566555678414581,-0.5570581805938659,0.13386774509670482,1.2087783461511574,1.5188024356515177,,0.7275751210733655,-1.3801705664882449,0.4238384487954284,0.28277463461878394,-0.5404732621808787,-0.9314938712464241,0.6170527831058912,0.6594486116443187,0.6303321834134695,0.12448675029837698,0.4797037269610338,0.8763969545332059,0.13387298134412812,-0.6827548700222593,0.3611451731298459,0.7767908002051678,0.9319648245637446,0.5340257907692569,-0.5795962747660164,-0.27361287809206264,,0.12374847429591611,,-0.2764944097155151,-0.4032729100502698,-1.503484815662168,93.0,,72.0,117.0,78.0,70.0,30.0,93.0,692.2918775400151,88.0,139.0,76.0,1317.0,,70.0,83.0,884.0,101.0,101.0,379.0,1790.0,1786.0,716.0,352.0,352.0,21815.0,,46.0,,55.0,45.0,172.0
340053,-0.6547188138668707,-0.8319564096014656,1.0909546915008541,-0.913942420834963,1.0730461777587978,0.3801053173409241,1.76863014294704,0.6974533616519706,-0.23105551127128052,0.45228844935827756,0.06845482588978642,-1.034001379250875,0.47084436342695163,0.5689402907164459,0.12037711100347168,0.25731497079374765,-0.24472646638935763,-1.2732236019896326,0.598753081591776,1.0158443854178356,0.5540670141046103,1.075230064491434,0.9985797913243664,-0.5209006427188108,1.2106601072851655,-1.6101228168876702,-0.37335831585840773,-0.40006330492594144,-1.1170751821883491,-0.9509589454611327,0.4797037269610338,-0.12453572842783647,-0.3904222946836028,-0.6827548700222593,-1.4148367090272356,0.994513516203465,0.1709677623759777,0.0753272759461489,-0.2164580657627171,-2.440036230202393,,0.19447576716141218,,1.2188020756359552,0.3369304165299851,2.011485074796703,154.0,138.0,84.0,315.0,215.0,250.0,147.0,645.0,3835.986614022155,207.0,366.0,219.0,741.0,135.0,94.0,724.0,3219.0,623.0,623.0,1342.0,4028.0,8475.0,1178.0,1188.0,362.0,74907.0,,54.0,,72.0,87.0,81.0
340060,,,0.6502498243783288,-0.34652749598721466,-1.2064218036318586,-0.11455973499751979,,,-0.1933790791256955,-0.2616848481154773,,,,-3.2514527546625467,0.23192175285624916,,-0.2615528757887382,-0.13375907125226993,-0.21906856646132827,,-0.7472437881610442,,-0.15090289373349994,,,,0.6170527831058912,0.6594486116443187,-0.24337149938743974,1.1999324460578866,1.5178301447849454,0.8763969545332059,0.13387298134412812,-0.6827548700222593,1.0033081135708237,0.994513516203465,0.73170243977749,,-0.797479200167996,,0.14073662867926173,0.19447576716141218,,,-1.3902106788239428,-0.5661595115398026,,,33.0,66.0,68.0,38.0,,,189.69266149889705,,73.0,67.0,129.0,,34.0,,271.0,,,,491.0,425.0,129.0,,366.0,,22.0,70.0,,,40.0,93.0
340061,0.9032954608953206,-0.26946214491686216,1.6051103698104658,0.7883023537082814,1.8590696196176446,-0.2244853021838391,0.0585970415534316,0.5150612788375827,-0.581306787883941,-0.21126759931892528,-0.7462676885002271,-0.8714222140653163,-0.19823758509027684,-0.17578390425280702,0.2876940737826379,0.7882037973312427,0.3189582484898909,0.10315929652480549,1.1098916116249657,1.0158443854178356,0.8143291745577431,-1.1912935948744234,0.8836315228185679,1.0864499119563786,-0.07350436365659982,1.443707438497938,0.6170527831058912,0.6594486116443187,-0.24337149938743974,0.12448675029837698,0.4797037269610338,0.8763969545332059,0.658168257371859,0.3614964838437382,0.8628349703493596,1.103374874202614,0.5114138165126101,-0.15402198146540486,-2.250032036181193,-1.5734668893582604,,0.265203060026909,,0.01425768465838209,-0.8967417944371062,-0.8590736690780418,158.0,42.0,85.0,355.0,269.0,273.0,278.0,178.0,4648.695708802446,182.0,405.0,286.0,1651.0,40.0,93.0,194.0,3780.0,897.0,897.0,1315.0,15330.0,15854.0,2373.0,372.0,377.0,94389.0,,83.0,,87.0,31.0,119.0
340064,,,0.35644657962997955,0.3756369538190098,0.44422742427172074,-0.27944808577699953,,,-0.6273557605063229,-0.6894182814539683,,,-2.715118233298738,-1.8735026199030533,-0.49311841918680455,,0.6092138106292054,-1.2769842110019671,1.3143470236382409,,-0.7472437881610442,,0.19394191178385708,-0.3747778650210668,-1.0074421607051565,0.08644954721544537,0.6170527831058912,0.6594486116443187,-0.24337149938743974,0.12448675029837698,0.4797037269610338,-1.1254684113888789,-0.3904222946836028,0.883622160776737,-0.16061221597844955,0.7767908002051678,0.0508103315042249,,-0.3798702598142018,-1.1401822189361948,-1.231846841139395,0.05302118143041926,,,-0.15653846785685144,-0.9762393320933377,,,43.0,79.0,62.0,37.0,,,296.27900517474995,,84.0,66.0,307.0,,47.0,,418.0,50.0,50.0,155.0,552.0,831.0,565.0,,388.0,30537.0,26.0,121.0,,,31.0,169.0
340068,,,1.3847579362492042,-0.8107760708626451,-1.913842901304817,0.49003088452724497,,,-0.47106833827278494,-2.4442638121468647,-0.07862782272575583,,-1.8552957738456404,-0.7522088461216639,-1.1623862703034682,,-1.817995745231439,-0.3518743939676727,1.6210301416581554,,-0.5737356811922986,-1.1912935948744234,0.19394191178385708,-2.0551898085451294,-0.5404732621808787,-0.2528649256051781,0.6170527831058912,-0.40006330492594144,-1.1170751821883491,0.12448675029837698,-0.5584226908628778,-0.12453572842783647,-0.9147175707113336,-1.7270062238882569,1.21401782840302,0.8856521582043161,-0.8703966385125455,,-0.3253995284637069,-4.606459582312723,1.5133200984979187,-3.695525340440911,0.5402544542526314,,-1.6369451210173611,-0.331828185509211,,,97.0,142.0,134.0,50.0,,,520.9341950384529,,149.0,124.0,501.0,,106.0,30.0,647.0,47.0,47.0,219.0,961.0,1057.0,468.0,,388.0,7753.0,11.0,297.0,12.0,,33.0,219.0
340069,-0.7412751624647703,1.8398913476504022,-0.524963154615071,-0.7076097208903273,0.32632390799289357,0.7098820188998867,-2.2472500622461813,0.8798454444663402,-0.18082026841050047,0.4506620864938726,-1.3533441107271222,-0.2801240173972911,0.3739839477173307,0.524761736777592,0.6781003202673586,-0.35088776252105236,-0.5770480520271236,-0.1450408982892735,-2.672533510620639,1.6623578295480372,0.033542693198344666,-0.6246626800329587,0.9985797913243664,1.0864499119563786,0.04323786097446938,0.42576402003606845,0.6170527831058912,0.6594486116443187,0.6303321834134695,0.12448675029837698,0.4797037269610338,-0.12453572842783647,0.658168257371859,-0.16062919308926052,0.672192847405944,1.103374874202614,0.5714925319484865,0.6487004194750339,-0.6885377374670062,-0.27361287809206264,-0.06260907055313207,0.5481122314888964,,,0.5836648587234035,0.5469142871055069,394.0,193.0,164.0,728.0,510.0,463.0,168.0,44.0,3913.8227631519153,422.0,824.0,521.0,727.0,192.0,178.0,36.0,4688.0,96.0,96.0,939.0,7518.0,7587.0,1729.0,208.0,411.0,234723.0,36.0,388.0,,,317.0,225.0
340070,0.5570700665037235,,-2.0674301895439076,-0.8107760708626451,-0.6562053943306662,-0.6092247873359622,-0.6061812587688582,-1.1264674664919248,0.7373683372115342,-0.19988305926809088,-0.27329603412867925,,0.5840965417951239,0.8929163529347085,-0.27002913548124957,0.6284217233248122,-1.2711374397515713,-0.4797351003870467,-0.42352397847460344,,0.38055890713586477,-1.0024166232606018,0.19394191178385708,0.7942043565608893,1.2106601072851655,-0.2528649256051781,-0.37335831585840773,-0.40006330492594144,-1.1170751821883491,0.12448675029837698,-0.5584226908628778,-0.12453572842783647,-0.9147175707113336,-1.2048805469552581,0.3511113771854556,1.0489441952030394,0.45133510107673386,-1.816804097699171,-1.305872692772615,-1.5734668893582604,-0.7743190178665093,0.6188395243543933,,,0.5836648587234035,1.249908265197281,114.0,,107.0,291.0,253.0,91.0,44.0,165.0,1110.137710938484,97.0,339.0,242.0,910.0,,108.0,172.0,1304.0,115.0,115.0,335.0,1793.0,2366.0,758.0,90.0,470.0,57902.0,38.0,49.0,,,91.0,298.0
340071,0.12428832351422554,,-1.1125696441117705,-0.1917779710287378,-1.1671206315389162,-0.0046341678111989195,,,0.05919255859100408,-0.5837046952676493,,,,-0.4703075971785003,0.3434663947090267,,0.22220639444345275,-0.37443804804167985,0.4965253755851384,,-0.4002275742235434,,-0.9555407732739997,,,0.42576402003606845,-0.37335831585840773,-0.40006330492594144,-0.24337149938743974,0.12448675029837698,-0.5584226908628778,-0.12453572842783647,-0.3904222946836028,0.3614964838437382,0.6922604392947246,-0.14853074278759737,0.33117767020498123,,-0.7430084688175012,-1.1401822189361948,-0.2659547697855253,,,,-0.4032729100502698,-0.6247423430474506,50.0,,80.0,140.0,154.0,61.0,,,482.59180220796793,,172.0,153.0,82.0,,89.0,,645.0,,,44.0,695.0,1040.0,443.0,,502.0,14192.0,48.0,,,,53.0,130.0
340073,0.12428832351422554,,1.3113071250621167,0.6335528287498046,1.5053590707811642,0.7098820188998867,0.7304125151324842,0.5150612788375827,0.1289637292309762,0.6344410901716273,-0.46075431177593923,,-0.7257543106472899,0.7204096185068024,1.3473681713840229,,0.6638996411771922,-0.9911779260645429,1.4165747296448783,,0.4673129606202327,-0.43578570841913716,0.0789936432780714,0.5750201900142733,0.5102067594987483,1.443707438497938,0.6170527831058912,0.6594486116443187,0.6303321834134695,1.1999324460578866,1.5178301447849454,1.8773296374942483,1.1824635333995899,1.4057478377097359,0.7925983987386275,0.994513516203465,-0.029294622410276812,,-0.9064206628689858,0.15967179233000334,,0.40665764575790275,,0.1250203872770096,,-0.27324535400156313,45.0,,92.0,277.0,257.0,124.0,72.0,126.0,2536.3435877879847,,307.0,263.0,997.0,,102.0,113.0,2247.0,668.0,668.0,1185.0,3134.0,3334.0,1826.0,,372.0,45843.0,,94.0,,70.0,,134.0
340075,-0.1353807222794732,,-0.5984139658021586,-0.9655255958211162,-1.2064218036318586,-1.928331593571811,-0.012712980781775612,,-0.65945049900071,0.24899309130766395,-0.41316874898855765,,1.2278457662036824,-1.0025539851085032,-0.8835246656715245,,0.18014037094500135,0.1407653866481508,1.007663905618328,,1.2480994419796312,,0.7686832543127823,0.5019588011653999,-0.19024658828766902,1.1043929656773148,-0.37335831585840773,-0.40006330492594144,-1.1170751821883491,0.12448675029837698,0.4797037269610338,-0.12453572842783647,-0.9147175707113336,-0.6827548700222593,0.16046925424203995,0.6134987632064444,-0.22955700719653116,1.6234347634741437,-0.10751660306172729,-1.1401822189361948,-0.36762761940172217,0.40665764575790275,0.4702673788164452,,-1.3902106788239428,-1.972147467723351,46.0,,57.0,129.0,189.0,60.0,26.0,,618.453785629018,,147.0,185.0,418.0,,63.0,,763.0,77.0,77.0,362.0,1571.0,2419.0,692.0,145.0,420.0,46094.0,19.0,89.0,15.0,,92.0,111.0
340084,,,,,,,,,,,,,,,,,,,,,,,0.19394191178385708,,,,,,,,,,,,0.6822266433503342,0.8856521582043161,0.35120390868360657,,0.7458581880960261,0.15967179233000334,,,,,,,,,,,,,,,,,,,,,,,93.0,,,,157.0,163.0,190.0,,349.0,17331.0,,,,,,
340085,,,-0.010807476305458193,0.0661379039020619,-0.1059889850294727,-2.2581082951307736,,,-0.21989212396888497,-0.6373746697930112,-0.8558586815863175,,-0.26082431524110894,0.44271585089114884,0.1761494319298604,,-2.5667709635038736,1.2463844362745027,0.18984225756522383,,-0.48698162770791137,,0.6537349858069966,1.1595113008052507,1.9111134550715838,1.1043929656773148,-0.37335831585840773,-0.40006330492594144,-0.24337149938743974,-0.9509589454611327,0.4797037269610338,-0.12453572842783647,-0.3904222946836028,-0.16062919308926052,-1.7258843833033335,0.9400828372038905,-0.00926838393165135,,-0.797479200167996,-1.5734668893582604,1.0557922752250333,0.19447576716141218,0.277802921366933,,0.5836648587234035,0.07825163504432366,,,33.0,71.0,98.0,35.0,,,249.250747984117,,78.0,100.0,157.0,,32.0,,308.0,425.0,425.0,90.0,784.0,1159.0,331.0,,378.0,31726.0,11.0,32.0,14.0,,25.0,95.0
340087,,,0.944053069126679,0.8398855286944403,0.6014321126434892,0.3251425337477637,,,,,-1.403813647016769,,,-0.4429589685496859,0.5107833574881923,,-0.5518084379280527,0.8891265801027223,0.7009807875984135,,0.033542693198344666,,-0.03595462522771427,,,0.08644954721544537,0.6170527831058912,0.6594486116443187,0.6303321834134695,1.1999324460578866,0.4797037269610338,-0.12453572842783647,0.658168257371859,0.883622160776737,-2.518554262910167,-0.6384068537837668,0.6916499628202392,,0.09220941189008733,0.5929564627520694,0.39491875271975396,0.6188395243543933,0.4177770722393055,,0.5836648587234035,0.8984112761513937,,,29.0,73.0,88.0,33.0,,,192.53355741162804,,81.0,86.0,110.0,,32.0,,241.0,,,37.0,368.0,340.0,477.0,,425.0,23835.0,18.0,15.0,15.0,,23.0,109.0
340090,0.9032954608953206,,0.28299576844289204,0.2724706038466919,-0.14529015712241508,0.10529139937512194,-0.8989276662502323,-0.3968991352343745,-0.17105230452090434,-2.1043539734862393,-0.3353014644273885,,0.7003290406466692,-0.22837742084668086,-0.046939851775694576,0.3294746171192324,-0.9135762400147347,0.411529235536237,-1.5480287445476204,,-1.3545221625516948,0.13084520642232622,-0.495747699250857,-0.15559369847444945,1.0939178826540963,-0.2528649256051781,0.6170527831058912,-0.40006330492594144,0.6303321834134695,0.12448675029837698,0.4797037269610338,0.8763969545332059,0.13387298134412812,0.883622160776737,0.5517872960732615,1.103374874202614,-0.4498456304614093,,-0.5432824538656865,-1.1401822189361948,-0.41846404420982064,0.6188395243543933,0.680228605125004,-1.1349053550098773,0.5836648587234035,0.019668803536675755,100.0,,139.0,362.0,294.0,89.0,66.0,84.0,1252.8292389752748,103.0,402.0,299.0,586.0,,157.0,93.0,1757.0,112.0,112.0,451.0,6101.0,5212.0,1204.0,,389.0,78716.0,13.0,90.0,14.0,39.0,190.0,183.0
