_TYPE_,_FREQ_,_STAT_,MORT_30_AMI,MORT_30_CABG,MORT_30_COPD,MORT_30_HF,MORT_30_PN,MORT_30_STK,PSI_4_SURG_COMP,COMP_HIP_KNEE,HAI_1,HAI_2,HAI_3,HAI_4,HAI_5,HAI_6,PSI_90_SAFETY,EDAC_30_AMI,EDAC_30_HF,EDAC_30_PN,OP_32,READM_30_CABG,READM_30_COPD,READM_30_HIP_KNEE,READM_30_HOSP_WIDE,OP_35_ADM,OP_35_ED,OP_36,H_COMP_1_STAR_RATING,H_COMP_2_STAR_RATING,H_COMP_3_STAR_RATING,H_COMP_5_STAR_RATING,H_COMP_6_STAR_RATING,H_COMP_7_STAR_RATING,H_GLOB_STAR_RATING,H_INDI_STAR_RATING,HCP_COVID_19,IMM_3,OP_10,OP_13,OP_18B,OP_22,OP_23,OP_29,OP_3B,OP_8,PC_01,SEP_1
0,4626,N,1943.0,883.0,2569.0,3055.0,3513.0,2123.0,1609.0,2090.0,2014.0,2283.0,1805.0,654.0,1739.0,2994.0,3012.0,1515.0,3123.0,3513.0,3176.0,877.0,2620.0,2070.0,4316.0,1512.0,1512.0,2826.0,3231.0,3231.0,3231.0,3231.0,3231.0,3231.0,3231.0,3231.0,3790.0,4270.0,3926.0,1890.0,4065.0,3932.0,1520.0,2912.0,367.0,873.0,2317.0,3181.0
0,4626,MIN,0.089,0.016,0.052,0.055,0.086,0.08,86.68,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-41.1,-62.2,-68.3,9.1,0.087,0.155,0.026,0.1119999999999999,6.3,3.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.319,0.0,0.0,0.0,48.0,0.0,0.0,0.0,19.0,0.165,0.0,0.0
0,4626,MAX,0.171,0.067,0.149,0.204,0.295,0.2189999999999999,241.81,0.062,10.127,6.636,4.261,5.172,4.353,4.662,2.74,108.9,140.9,161.5,18.1,0.154,0.256,0.109,0.223,17.2,9.1,6.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.754,0.143,744.0,0.19,1.0,1.0,570.0,0.607,0.65,1.0
0,4626,MEAN,0.1254359238291302,0.03008380520951301,0.09185286103542233,0.11828216039279868,0.18330315969257044,0.13791568535091853,168.72901802361716,0.03182392344497606,0.7714190665342602,0.6630981165133596,0.8414725761772853,0.9764418960244647,0.8239689476710753,0.508442217768871,1.0015836653386456,6.392277227722772,4.582324687800192,6.743153999430686,13.185705289672544,0.11042759407069554,0.193386641221374,0.0426927536231884,0.14568721037998145,10.487037037037037,5.437037037037037,1.0254777070063694,3.376973073351903,3.377592076756422,3.278551532033426,2.8842463633549986,3.537913958526772,3.124419684308264,3.372330547818013,3.153822346022903,0.879007124010554,0.777288056206089,0.05953718797758532,0.03531375661375661,162.07847478474784,0.023685147507629702,0.7023157894736842,0.912503434065934,72.87738419618529,0.3800297823596792,0.02365558912386707,0.5866425652310595
0,4626,STD,0.01155316757463435,0.007111183617566021,0.013614553520081452,0.019386166133983144,0.025444533756782753,0.018194129456799216,21.315376860421416,0.005482694120104189,0.7166283658619705,0.614868933548789,0.6934876476600356,0.8980240477515296,0.671068769670205,0.47534376134323847,0.17930040984305703,19.40142546826147,23.77215426689461,26.591437629385855,0.9782083928744983,0.009280549468034808,0.011526838918023325,0.005294451681725414,0.008699565578490363,1.368712004734133,0.8565880966892774,0.29471186173913805,1.0096817382657852,0.9438308190408035,1.1445528039829378,0.929847042898593,0.9632738198649919,0.9990681861258809,0.9536610815725796,0.957623848221818,0.09966317887489846,0.18371992015896385,0.049934489747903855,0.01744064944942129,55.07544924808033,0.023079514883965133,0.1967093484199339,0.14138813454965904,57.153409755593685,0.07222647886757694,0.04052940445242287,0.17069847500789584
