PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_Std_PatientExp_score,std_weight_Std_Outcomes_Readmission_score,std_weight_Std_Outcomes_Mortality_score,std_weight_Std_Outcomes_Safety_score,std_weight_Std_Process_score,I_Std_PatientExp_score,I_Std_Outcomes_Readmission_score,I_Std_Outcomes_Mortality_score,I_Std_Outcomes_Safety_score,I_Std_Process_score,weight_Std_PatientExp_score,weight_Std_Outcomes_Readmission_score,weight_Std_Outcomes_Mortality_score,weight_Std_Outcomes_Safety_score,weight_Std_Process_score,sum_weight_ave_Std_PatientExp_score,sum_weight_ave_Std_Outcomes_Readmission_score,sum_weight_ave_Std_Outcomes_Mortality_score,sum_weight_ave_Std_Outcomes_Safety_score,sum_weight_ave_Std_Process_score,summary_score
130049,7,0.1428571428571428,0.0019902946871036,-0.0683912357439267,0.7043713990035915,0.0999210509265318,1.91205350198038,-0.047603224865282,-0.2332900207630765,-0.2788931770151908,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,-0.025661902283938415,0.4684531079851931,0.02448065747700029,-0.011662790091994089,-0.04322844243735457,0.41238063064890623
130063,0,,,-0.0683912357439267,0.7043713990035915,,1.3893693250110304,0.1930854942901896,,-2.3645882237691183,0.11,0.245,0.245,0.245,0.155,1,0,1,0,0,,0.3798449612403101,,0.3798449612403101,0.24031007751937983,,0.5277449374072907,,0.07334255209472318,-0.5682343793553695,0.03285311014664438
130065,0,,,-0.0683912357439267,0.7043713990035915,,-1.1960866877904883,-0.1567869347519973,-0.1570981066241706,-1.2415577825852993,0.11,0.245,0.245,0.245,0.155,0,0,1,0,0,0.1456953642384106,0.32450331125827814,,0.32450331125827814,0.2052980132450331,-0.022888465865773196,-0.3881340907399598,,-0.05087787948905872,-0.2548893460936707,-0.7167897821884623
130066,0,,,-0.0683912357439267,0.7043713990035915,,1.2901034879810305,0.4260151013832193,1.803311279898338,-1.7821362949155422,0.11,0.245,0.245,0.245,0.155,0,0,1,0,0,0.1456953642384106,0.32450331125827814,,0.32450331125827814,0.2052980132450331,0.2627340937600227,0.4186428537156986,,0.13824331104488574,-0.3658690406780252,0.4537512178425818
130071,5,0.2,0.1966520662287405,-0.0683912357439267,0.7043713990035915,0.3762834526609105,1.167652773809838,0.9038743278027463,0.9324870021813716,0.3079334830206693,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.10257357023995088,0.2860749295834103,0.09218944590192307,0.22144921031167286,0.047729689868203744,0.7500168459051608
130073,0,,,-0.0683912357439267,0.7043713990035915,,,,,0.748055159946308,0.11,0.245,0.245,0.245,0.155,1,1,1,1,0,,,,,0.9999999999999998,,,,,0.7480551599463079,0.7480551599463079
130074,3,0.3333333333333333,-0.0907574983999571,-0.0683912357439267,0.7043713990035915,-0.0317535077200321,0.7753284402500568,-1.792944977137646,0.8338681402571041,0.3501058039131735,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.09172549542828146,0.1899554678612639,-0.007779609391407863,-0.4392715193987233,0.054266399606541886,-0.11110376589404386
131301,0,,,-0.0683912357439267,0.7043713990035915,,0.0810473082174716,,,-2.49243102510446,0.11,0.245,0.245,0.245,0.155,1,0,1,1,0,,0.6124999999999999,,,0.38749999999999996,,0.04964147628320135,,,-0.9658170222279782,-0.9161755459447768
131302,0,,,-0.0683912357439267,0.7043713990035915,,1.6918551466963134,,1.658443782940604,-0.048927976685981,0.11,0.245,0.245,0.245,0.155,0,0,1,1,0,0.21568627450980393,0.48039215686274506,,,0.30392156862745096,0.3577035610264048,0.812753943020778,,,-0.014870267424170695,1.155587236623012
131303,1,1.0,0.483528596364662,-0.0683912357439267,0.7043713990035915,0.7835636610023324,0.4025015661015079,,,0.6858774514997418,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.15288819177499138,0.2976327084427464,,0.1648232635386976,0.6153441637564354
131304,0,,,-0.0683912357439267,0.7043713990035915,,,,,1.0737756393946545,0.11,0.245,0.245,0.245,0.155,1,1,1,1,0,,,,,0.9999999999999998,,,,,1.0737756393946543,1.0737756393946543
131305,1,1.0,-0.6560265459041683,-0.0683912357439267,0.7043713990035915,-0.8342691242028204,0.5395360688268184,-2.1364087299342875,,-0.9264442209830418,0.11,0.245,0.245,0.245,0.155,1,0,0,0,0,,0.2752808988764045,0.2752808988764045,0.2752808988764045,0.17415730337078653,,0.14852397400288822,-0.22965835441538315,-0.5881125155437084,-0.1613470272498556,-0.8305939232060588
