PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
030092,8,0.125,-0.8322544914952138,5.2779404698986086e-17,0.8702042369988301,-0.9563898405798416
030093,8,0.125,-1.1521242076024671,5.2779404698986086e-17,0.8702042369988301,-1.3239698896157133
030094,8,0.125,-1.4165919216872362,5.2779404698986086e-17,0.8702042369988301,-1.6278844223659426
030101,8,0.125,-1.3053872389384664,5.2779404698986086e-17,0.8702042369988301,-1.500092947651577
030103,8,0.125,1.5672573939966608,5.2779404698986086e-17,0.8702042369988301,1.8010224811152784
030105,8,0.125,-0.7068667062382419,5.2779404698986086e-17,0.8702042369988301,-0.8122997753677821
030107,8,0.125,1.434818404425378,5.2779404698986086e-17,0.8702042369988301,1.6488294855628323
030108,8,0.125,-0.036403279746320176,5.2779404698986086e-17,0.8702042369988301,-0.04183302976306834
030110,8,0.125,-1.738048035680924,5.2779404698986086e-17,0.8702042369988301,-1.9972874892854156
030111,8,0.125,-1.1944350878847647,5.2779404698986086e-17,0.8702042369988301,-1.3725916711278556
030112,8,0.125,1.6345148260119418,5.2779404698986086e-17,0.8702042369988301,1.8783117301854038
030113,8,0.125,0.050713451407547266,5.2779404698986086e-17,0.8702042369988301,0.058277642479021154
030114,8,0.125,-0.7883072407617249,5.2779404698986086e-17,0.8702042369988301,-0.9058876149356012
030115,8,0.125,-0.5653847899539926,5.2779404698986086e-17,0.8702042369988301,-0.6497150506918902
030117,8,0.125,-0.7395375285035566,5.2779404698986086e-17,0.8702042369988301,-0.8498436310240016
030119,8,0.125,0.29333014395507384,5.2779404698986086e-17,0.8702042369988301,0.33708195327422674
030121,8,0.125,-1.2821612097172976,5.2779404698986086e-17,0.8702042369988301,-1.473402628030437
030122,8,0.125,-0.3999490467002209,5.2779404698986086e-17,0.8702042369988301,-0.45960365359696437
030123,8,0.125,0.5072096680498395,5.2779404698986086e-17,0.8702042369988301,0.582862788394492
03012F,8,0.125,-0.4615866634669982,5.2779404698986086e-17,0.8702042369988301,-0.5304348609688726
030130,8,0.125,-0.46115791179742693,5.2779404698986086e-17,0.8702042369988301,-0.5299421586222948
030131,8,0.125,1.244436109438623,5.2779404698986086e-17,0.8702042369988301,1.4300506209099233
030134,8,0.125,0.16252752483498267,5.2779404698986086e-17,0.8702042369988301,0.18676940185387894
030136,0,,,5.2779404698986086e-17,0.8702042369988301,
030138,8,0.125,1.507406518243155,5.2779404698986086e-17,0.8702042369988301,1.7322445170365008
030139,8,0.125,0.09639106177242723,5.2779404698986086e-17,0.8702042369988301,0.11076832044033907
03013F,8,0.125,0.9851828860901357,5.2779404698986086e-17,0.8702042369988301,1.1321283489584528
030146,8,0.125,0.6145150580619203,5.2779404698986086e-17,0.8702042369988301,0.706173369347484
030147,8,0.125,-0.9560558788657512,5.2779404698986086e-17,0.8702042369988301,-1.0986568879082996
030148,8,0.125,-0.7875416237564641,5.2779404698986086e-17,0.8702042369988301,-0.9050078019299771
03033F,8,0.125,0.8597951008331639,5.2779404698986086e-17,0.8702042369988301,0.9880382837463935
031300,0,,,5.2779404698986086e-17,0.8702042369988301,
031301,0,,,5.2779404698986086e-17,0.8702042369988301,
031302,0,,,5.2779404698986086e-17,0.8702042369988301,
031304,0,,,5.2779404698986086e-17,0.8702042369988301,
031305,0,,,5.2779404698986086e-17,0.8702042369988301,
031308,0,,,5.2779404698986086e-17,0.8702042369988301,
031309,0,,,5.2779404698986086e-17,0.8702042369988301,
031311,8,0.125,-0.08041034016414234,5.2779404698986086e-17,0.8702042369988301,-0.0924039860360396
031312,0,,,5.2779404698986086e-17,0.8702042369988301,
031313,0,,,5.2779404698986086e-17,0.8702042369988301,
031314,8,0.125,-0.5438979514364117,5.2779404698986086e-17,0.8702042369988301,-0.6250233316631656
031315,0,,,5.2779404698986086e-17,0.8702042369988301,
031317,0,,,5.2779404698986086e-17,0.8702042369988301,
031318,8,0.125,0.20456720523043864,5.2779404698986086e-17,0.8702042369988301,0.235079532519805
031319,0,,,5.2779404698986086e-17,0.8702042369988301,
031320,0,,,5.2779404698986086e-17,0.8702042369988301,
040001,8,0.125,0.03922055458286454,5.2779404698986086e-17,0.8702042369988301,0.045070516684828796
040002,8,0.125,0.7576333447973609,5.2779404698986086e-17,0.8702042369988301,0.8706385381554738
040004,8,0.125,-0.5836013098242637,5.2779404698986086e-17,0.8702042369988301,-0.6706486650041998
040007,8,0.125,-1.149722220146015,5.2779404698986086e-17,0.8702042369988301,-1.3212096324779912
040010,8,0.125,-0.16020466711685752,5.2779404698986086e-17,0.8702042369988301,-0.18410007709152645
040011,8,0.125,1.1823380042837108,5.2779404698986086e-17,0.8702042369988301,1.3586902407662034
040014,8,0.125,-0.0035847428178522114,5.2779404698986086e-17,0.8702042369988301,-0.004119426986721375
040015,0,,,5.2779404698986086e-17,0.8702042369988301,
040016,8,0.125,-0.001321820532354502,5.2779404698986086e-17,0.8702042369988301,-0.001518977357445723
040017,8,0.125,0.17165954415414703,5.2779404698986086e-17,0.8702042369988301,0.19726351223727465
040018,0,,,5.2779404698986086e-17,0.8702042369988301,
040019,8,0.125,-0.33028962722848776,5.2779404698986086e-17,0.8702042369988301,-0.3795541473891167
040020,8,0.125,-0.3999490467002209,5.2779404698986086e-17,0.8702042369988301,-0.45960365359696437
040022,8,0.125,-0.33468333708359604,5.2779404698986086e-17,0.8702042369988301,-0.38460320330989844
040026,8,0.125,-0.07645123774311996,5.2779404698986086e-17,0.8702042369988301,-0.08785436164593484
040027,8,0.125,0.16080700232316797,5.2779404698986086e-17,0.8702042369988301,0.18479225391703546
040029,8,0.125,0.24664124670175924,5.2779404698986086e-17,0.8702042369988301,0.28342914940563635
040036,8,0.125,-1.21498792976264,5.2779404698986086e-17,0.8702042369988301,-1.3962100827650572
040039,8,0.125,-0.8194943793262018,5.2779404698986086e-17,0.8702042369988301,-0.9417264872812882
040041,8,0.125,-0.27279076636667754,5.2779404698986086e-17,0.8702042369988301,-0.31347901419956464
040047,0,,,5.2779404698986086e-17,0.8702042369988301,
040050,0,,,5.2779404698986086e-17,0.8702042369988301,
040051,8,0.125,0.49837294022822454,5.2779404698986086e-17,0.8702042369988301,0.5727080138646745
040055,8,0.125,-1.2818900098304562,5.2779404698986086e-17,0.8702042369988301,-1.473090977184221
040062,8,0.125,-0.4605498465748959,5.2779404698986086e-17,0.8702042369988301,-0.5292433971170323
040067,8,0.125,0.9456136523276639,5.2779404698986086e-17,0.8702042369988301,1.0866571456706609
040069,8,0.125,-1.3726446709537474,5.2779404698986086e-17,0.8702042369988301,-1.5773821967217023
040071,8,0.125,-0.2803779616375474,5.2779404698986086e-17,0.8702042369988301,-0.32219788150482703
040072,0,,,5.2779404698986086e-17,0.8702042369988301,
040076,0,,,5.2779404698986086e-17,0.8702042369988301,
040078,8,0.125,-1.1523954074893088,5.2779404698986086e-17,0.8702042369988301,-1.3242815404619297
040084,8,0.125,-0.8732501737779184,5.2779404698986086e-17,0.8702042369988301,-1.0035002550545986
040085,0,,,5.2779404698986086e-17,0.8702042369988301,
040088,8,0.125,0.7576333447973609,5.2779404698986086e-17,0.8702042369988301,0.8706385381554738
04009F,8,0.125,1.5074222111272464,5.2779404698986086e-17,0.8702042369988301,1.7322625506008344
04010F,8,0.125,-0.39804147636218806,5.2779404698986086e-17,0.8702042369988301,-0.4574115586186502
040114,8,0.125,-0.5744277166669594,5.2779404698986086e-17,0.8702042369988301,-0.6601067798153362
040118,8,0.125,0.3820930826797091,5.2779404698986086e-17,0.8702042369988301,0.4390843740286485
040119,8,0.125,0.16225632494814113,5.2779404698986086e-17,0.8702042369988301,0.18645775100766282
040132,0,,,5.2779404698986086e-17,0.8702042369988301,
040134,8,0.125,1.1826092041705525,5.2779404698986086e-17,0.8702042369988301,1.3590018916124198
040137,8,0.125,-0.3283820568904549,5.2779404698986086e-17,0.8702042369988301,-0.37736205241080256
040147,8,0.125,1.6325231036132855,5.2779404698986086e-17,0.8702042369988301,1.8760229314023442
040152,8,0.125,1.3749675286718728,5.2779404698986086e-17,0.8702042369988301,1.5800515214840551
040153,0,,,5.2779404698986086e-17,0.8702042369988301,
040154,8,0.125,0.18488280061022094,5.2779404698986086e-17,0.8702042369988301,0.21245909034854474
040156,0,,,5.2779404698986086e-17,0.8702042369988301,
040161,8,0.125,1.3077257895406826,5.2779404698986086e-17,0.8702042369988301,1.5027803059782627
041300,0,,,5.2779404698986086e-17,0.8702042369988301,
041302,0,,,5.2779404698986086e-17,0.8702042369988301,
041303,0,,,5.2779404698986086e-17,0.8702042369988301,
041304,0,,,5.2779404698986086e-17,0.8702042369988301,
041305,0,,,5.2779404698986086e-17,0.8702042369988301,
041306,0,,,5.2779404698986086e-17,0.8702042369988301,
041307,0,,,5.2779404698986086e-17,0.8702042369988301,
041308,0,,,5.2779404698986086e-17,0.8702042369988301,
041309,0,,,5.2779404698986086e-17,0.8702042369988301,
041310,0,,,5.2779404698986086e-17,0.8702042369988301,
041311,0,,,5.2779404698986086e-17,0.8702042369988301,
041312,0,,,5.2779404698986086e-17,0.8702042369988301,
041313,0,,,5.2779404698986086e-17,0.8702042369988301,
041314,0,,,5.2779404698986086e-17,0.8702042369988301,
041316,0,,,5.2779404698986086e-17,0.8702042369988301,
041317,0,,,5.2779404698986086e-17,0.8702042369988301,
041318,0,,,5.2779404698986086e-17,0.8702042369988301,
041320,0,,,5.2779404698986086e-17,0.8702042369988301,
041321,0,,,5.2779404698986086e-17,0.8702042369988301,
041322,0,,,5.2779404698986086e-17,0.8702042369988301,
041323,0,,,5.2779404698986086e-17,0.8702042369988301,
041324,0,,,5.2779404698986086e-17,0.8702042369988301,
041326,0,,,5.2779404698986086e-17,0.8702042369988301,
041327,0,,,5.2779404698986086e-17,0.8702042369988301,
041328,0,,,5.2779404698986086e-17,0.8702042369988301,
041329,0,,,5.2779404698986086e-17,0.8702042369988301,
041330,0,,,5.2779404698986086e-17,0.8702042369988301,
041331,0,,,5.2779404698986086e-17,0.8702042369988301,
041332,8,0.125,0.6028390794508401,5.2779404698986086e-17,0.8702042369988301,0.6927558541083622
050002,8,0.125,-0.9766087207436263,5.2779404698986086e-17,0.8702042369988301,-1.122275299545501
050006,8,0.125,-0.5263736488492949,5.2779404698986086e-17,0.8702042369988301,-0.6048851826608638
050007,8,0.125,0.5072096680498395,5.2779404698986086e-17,0.8702042369988301,0.582862788394492
050008,8,0.125,-0.4362955121250668,5.2779404698986086e-17,0.8702042369988301,-0.5013713948690569
050009,8,0.125,-0.20025262511365732,5.2779404698986086e-17,0.8702042369988301,-0.23012140897439298
050013,8,0.125,0.3375485945754042,5.2779404698986086e-17,0.8702042369988301,0.3878958297646831
050014,8,0.125,0.15889943198513515,5.2779404698986086e-17,0.8702042369988301,0.18260015893872134
050017,8,0.125,0.42576913352635637,5.2779404698986086e-17,0.8702042369988301,0.48927494882667266
050022,8,0.125,-1.3913741700674112,5.2779404698986086e-17,0.8702042369988301,-1.5989053039617431
050024,8,0.125,-1.2327991251206893,5.2779404698986086e-17,0.8702042369988301,-1.4166779161779084
050025,8,0.125,0.4856200092798618,5.2779404698986086e-17,0.8702042369988301,0.5580529129054501
050026,8,0.125,-0.07048682288566835,5.2779404698986086e-17,0.8702042369988301,-0.08100032140588528
050028,8,0.125,-0.21615625013367396,5.2779404698986086e-17,0.8702042369988301,-0.24839714740893018
050030,8,0.125,-1.9105349832490064,5.2779404698986086e-17,0.8702042369988301,-2.195501816720728
050036,8,0.125,-0.4578082000550701,5.2779404698986086e-17,0.8702042369988301,-0.5260928188926821
050038,8,0.125,-0.645238926591041,5.2779404698986086e-17,0.8702042369988301,-0.741479872376108
050039,8,0.125,0.09988502999689453,5.2779404698986086e-17,0.8702042369988301,0.11478343330225449
050040,8,0.125,-0.24229230550911335,5.2779404698986086e-17,0.8702042369988301,-0.2784315396403191
050042,8,0.125,0.6842796139743231,5.2779404698986086e-17,0.8702042369988301,0.7863436936761813
050043,8,0.125,-0.33468333708359604,5.2779404698986086e-17,0.8702042369988301,-0.38460320330989844
050045,8,0.125,-1.713422656399539,5.2779404698986086e-17,0.8702042369988301,-1.9689890988221452
050047,8,0.125,0.19302598569254692,5.2779404698986086e-17,0.8702042369988301,0.2218168764131246
050054,8,0.125,-0.4028934339303559,5.2779404698986086e-17,0.8702042369988301,-0.46298721242711854
050055,8,0.125,-0.44389629743370973,5.2779404698986086e-17,0.8702042369988301,-0.5101058792412045
050056,8,0.125,-1.3913741700674112,5.2779404698986086e-17,0.8702042369988301,-1.5989053039617431
050057,8,0.125,-0.9121086281322622,5.2779404698986086e-17,0.8702042369988301,-1.0481546622640594
050058,8,0.125,-0.7124122065456988,5.2779404698986086e-17,0.8702042369988301,-0.8186724176414882
050060,8,0.125,-1.326874077456047,5.2779404698986086e-17,0.8702042369988301,-1.5247846666803013
050063,8,0.125,-1.7287838816458727,5.2779404698986086e-17,0.8702042369988301,-1.9866415355642504
050067,0,,,5.2779404698986086e-17,0.8702042369988301,
050069,8,0.125,0.2526056615592108,5.2779404698986086e-17,0.8702042369988301,0.2902831896456859
050070,8,0.125,-0.13307934515899966,5.2779404698986086e-17,0.8702042369988301,-0.15292886370901299
050071,8,0.125,-0.0033135429310107087,5.2779404698986086e-17,0.8702042369988301,-0.0038077761405052963
050072,8,0.125,-0.9544195084145598,5.2779404698986086e-17,0.8702042369988301,-1.0967764437762015
050073,8,0.125,0.018004915952125305,5.2779404698986086e-17,0.8702042369988301,0.020690448502320335
050075,8,0.125,-0.7580799797910023,5.2779404698986086e-17,0.8702042369988301,-0.8711517912225719
050076,8,0.125,-0.39804147636218806,5.2779404698986086e-17,0.8702042369988301,-0.4574115586186502
050077,8,0.125,-0.44026820458386223,5.2779404698986086e-17,0.8702042369988301,-0.505936636326047
050078,8,0.125,0.38107195867169796,5.2779404698986086e-17,0.8702042369988301,0.4379109437411418
050082,8,0.125,-0.32640602737588986,5.2779404698986086e-17,0.8702042369988301,-0.3750912871920764
050084,8,0.125,-0.5867032488371284,5.2779404698986086e-17,0.8702042369988301,-0.6742132753347158
050089,8,0.125,-0.8962050031122457,5.2779404698986086e-17,0.8702042369988301,-1.0298789238295223
050090,8,0.125,0.7276273111487229,5.2779404698986086e-17,0.8702042369988301,0.8361569390401636
050091,8,0.125,-1.9726987538527663,5.2779404698986086e-17,0.8702042369988301,-2.266937656677278
050093,8,0.125,-1.2166243002138313,5.2779404698986086e-17,0.8702042369988301,-1.3980905268971553
050096,0,,,5.2779404698986086e-17,0.8702042369988301,
050099,8,0.125,-0.6575046216416337,5.2779404698986086e-17,0.8702042369988301,-0.7555750635152534
050100,8,0.125,0.30923376897509053,5.2779404698986086e-17,0.8702042369988301,0.355357691708764
050101,8,0.125,-0.011951145131755858,5.2779404698986086e-17,0.8702042369988301,-0.013733724364493041
050102,8,0.125,-0.41413214920842284,5.2779404698986086e-17,0.8702042369988301,-0.47590224409465803
050103,8,0.125,-1.2818900098304562,5.2779404698986086e-17,0.8702042369988301,-1.473090977184221
050104,8,0.125,-1.4744510750420856,5.2779404698986086e-17,0.8702042369988301,-1.6943735876616606
050107,8,0.125,-0.07048682288566835,5.2779404698986086e-17,0.8702042369988301,-0.08100032140588528
