PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,grp_score
010001,7,0.14285714285714285,-0.0634105807662989,-0.0683912357439267,0.7043713990035915,0.0070710636244933865
010005,6,0.16666666666666666,-1.0830997704036995,-0.0683912357439267,0.7043713990035915,-1.4405873607235988
010006,7,0.14285714285714285,-1.0987092050031282,-0.0683912357439267,0.7043713990035915,-1.4627481620018874
010007,3,0.3333333333333333,-2.553142165980789,-0.0683912357439267,0.7043713990035915,-3.5276147409616683
010008,0,,,-0.0683912357439267,0.7043713990035915,
010011,7,0.14285714285714285,-0.404179431506905,-0.0683912357439267,0.7043713990035915,-0.4767203725733137
010012,3,0.3333333333333333,-1.1478906046269481,-0.0683912357439267,0.7043713990035915,-1.5325712690919713
010016,7,0.14285714285714285,0.30946585835481116,-0.0683912357439267,0.7043713990035915,0.5364458219531018
010018,0,,,-0.0683912357439267,0.7043713990035915,
010019,4,0.25,-1.6451479501590989,-0.0683912357439267,0.7043713990035915,-2.238530293316371
010021,3,0.3333333333333333,-0.36021532853469207,-0.0683912357439267,0.7043713990035915,-0.4143042906108648
010022,1,1.0,0.7193356289223164,-0.0683912357439267,0.7043713990035915,1.118340219067053
010023,7,0.14285714285714285,-0.7040229045009985,-0.0683912357439267,0.7043713990035915,-0.9024098219437084
010024,7,0.14285714285714285,-0.6023867420554201,-0.0683912357439267,0.7043713990035915,-0.758116395791889
010029,7,0.14285714285714285,-0.8724033583939234,-0.0683912357439267,0.7043713990035915,-1.1414604905698296
010033,7,0.14285714285714285,-0.04882634009596552,-0.0683912357439267,0.7043713990035915,0.027776391369152435
010034,0,,,-0.0683912357439267,0.7043713990035915,
010035,6,0.16666666666666666,-0.3641551744621141,-0.0683912357439267,0.7043713990035915,-0.419897711827279
010036,4,0.25,-0.4842163698831094,-0.0683912357439267,0.7043713990035915,-0.5903492599606
010039,7,0.14285714285714285,-0.8729006184997815,-0.0683912357439267,0.7043713990035915,-1.1421664535129041
010040,7,0.14285714285714285,-0.046809085182018616,-0.0683912357439267,0.7043713990035915,0.030640299410848237
010044,2,0.5,-0.07273629725651073,-0.0683912357439267,0.7043713990035915,-0.006168708040574307
010045,3,0.3333333333333333,0.2590424685863204,-0.0683912357439267,0.7043713990035915,0.46485945453412364
010046,6,0.16666666666666666,0.1028527657980625,-0.0683912357439267,0.7043713990035915,0.24311606317949896
010049,4,0.25,-1.3273404873440797,-0.0683912357439267,0.7043713990035915,-1.7873372674998886
010051,0,,,-0.0683912357439267,0.7043713990035915,
010052,0,,,-0.0683912357439267,0.7043713990035915,
010055,7,0.14285714285714285,-1.537305415337589,-0.0683912357439267,0.7043713990035915,-2.085425645719855
010056,7,0.14285714285714285,-0.18922969828083855,-0.0683912357439267,0.7043713990035915,-0.1715550385888052
010058,0,,,-0.0683912357439267,0.7043713990035915,
010059,1,1.0,0.2084203917140664,-0.0683912357439267,0.7043713990035915,0.3929910099268265
010061,3,0.3333333333333333,-0.4017119667538203,-0.0683912357439267,0.7043713990035915,-0.47321729911437543
010062,1,1.0,-0.4596995338659542,-0.0683912357439267,0.7043713990035915,-0.5555425712565485
010065,3,0.3333333333333333,-0.371336782336716,-0.0683912357439267,0.7043713990035915,-0.43009348054355717
010069,2,0.5,-0.4682062745126041,-0.0683912357439267,0.7043713990035915,-0.5676196383530883
010073,1,1.0,-1.402927664096566,-0.0683912357439267,0.7043713990035915,-1.8946488035154232
010078,6,0.16666666666666666,-0.010879392286608317,-0.0683912357439267,0.7043713990035915,0.08164988461864725
010079,4,0.25,-0.7296771611440931,-0.0683912357439267,0.7043713990035915,-0.9388313130482384
010083,6,0.16666666666666666,-0.002560425997689205,-0.0683912357439267,0.7043713990035915,0.09346036741321725
010085,6,0.16666666666666666,-0.16219376521081255,-0.0683912357439267,0.7043713990035915,-0.13317197376210838
010086,3,0.3333333333333333,-1.0329075435390391,-0.0683912357439267,0.7043713990035915,-1.3693291765672537
010087,4,0.25,0.09201524839758152,-0.0683912357439267,0.7043713990035915,0.22772997933820183
010089,4,0.25,-0.08058406223994473,-0.0683912357439267,0.7043713990035915,-0.017310223716161782
010090,7,0.14285714285714285,-0.9633590726971649,-0.0683912357439267,0.7043713990035915,-1.2705908249813462
010091,0,,,-0.0683912357439267,0.7043713990035915,
010092,7,0.14285714285714285,-0.6601318786715294,-0.0683912357439267,0.7043713990035915,-0.840097488008007
010095,0,,,-0.0683912357439267,0.7043713990035915,
010097,0,,,-0.0683912357439267,0.7043713990035915,
010099,2,0.5,-0.7212056367900596,-0.0683912357439267,0.7043713990035915,-0.9268042427185552
010100,7,0.14285714285714285,-0.446726496356838,-0.0683912357439267,0.7043713990035915,-0.53712467761767
010101,2,0.5,-0.19923907130861784,-0.0683912357439267,0.7043713990035915,-0.18576540124966656
010102,0,,,-0.0683912357439267,0.7043713990035915,
010103,7,0.14285714285714285,-0.35213125394412476,-0.0683912357439267,0.7043713990035915,-0.40282728486928715
010104,7,0.14285714285714285,-0.8827783497881329,-0.0683912357439267,0.7043713990035915,-1.1561899236627775
010108,4,0.25,0.141521194412923,-0.0683912357439267,0.7043713990035915,0.2980138467487368
010110,0,,,-0.0683912357439267,0.7043713990035915,
010112,2,0.5,-0.4989112817456477,-0.0683912357439267,0.7043713990035915,-0.6112117082135043
010113,7,0.14285714285714285,-0.7989455598918679,-0.0683912357439267,0.7043713990035915,-1.0371720447215607
010114,3,0.3333333333333333,0.2500340169108274,-0.0683912357439267,0.7043713990035915,0.45207010549434656
010118,4,0.25,-0.308020371276412,-0.0683912357439267,0.7043713990035915,-0.34020281895526466
010120,1,1.0,-2.581962826884841,-0.0683912357439267,0.7043713990035915,-3.568531593839031
010125,3,0.3333333333333333,0.5336125357767357,-0.0683912357439267,0.7043713990035915,0.8546681088588506
010126,2,0.5,-1.1633484622057289,-0.0683912357439267,0.7043713990035915,-1.554516875629442
010128,2,0.5,-0.4657511110993114,-0.0683912357439267,0.7043713990035915,-0.564134029174797
010129,2,0.5,-1.0515828544601333,-0.0683912357439267,0.7043713990035915,-1.3958426195428095
010130,4,0.25,-0.7819476894266347,-0.0683912357439267,0.7043713990035915,-1.0130400733080727
010131,6,0.16666666666666666,-0.3869230880160585,-0.0683912357439267,0.7043713990035915,-0.4522214455651225
010138,0,,,-0.0683912357439267,0.7043713990035915,
010139,7,0.14285714285714285,-0.48460839168510433,-0.0683912357439267,0.7043713990035915,-0.5909058154972806
010144,7,0.14285714285714285,-0.27245965008398515,-0.0683912357439267,0.7043713990035915,-0.289717064930142
010148,3,0.3333333333333333,-0.7904152194305251,-0.0683912357439267,0.7043713990035915,-1.0250614728366005
010149,4,0.25,-0.9127506905734034,-0.0683912357439267,0.7043713990035915,-1.1987418228847924
01014F,5,0.2,1.4580960405622139,-0.0683912357439267,0.7043713990035915,2.1671624919261623
010150,0,,,-0.0683912357439267,0.7043713990035915,
010157,0,,,-0.0683912357439267,0.7043713990035915,
010158,2,0.5,-1.8498420019977044,-0.0683912357439267,0.7043713990035915,-2.529135579289321
010164,3,0.3333333333333333,-0.7079765096250871,-0.0683912357439267,0.7043713990035915,-0.9080227771682979
010168,0,,,-0.0683912357439267,0.7043713990035915,
010169,2,0.5,0.1974615805674977,-0.0683912357439267,0.7043713990035915,0.3774327246783467
010173,1,1.0,0.0119145312493544,-0.0683912357439267,0.7043713990035915,0.11401054487289261
010174,0,,,-0.0683912357439267,0.7043713990035915,
010175,0,,,-0.0683912357439267,0.7043713990035915,
01019F,3,0.3333333333333333,1.2039546663668406,-0.0683912357439267,0.7043713990035915,1.806356566877412
01021F,0,,,-0.0683912357439267,0.7043713990035915,
011300,0,,,-0.0683912357439267,0.7043713990035915,
011302,0,,,-0.0683912357439267,0.7043713990035915,
011304,0,,,-0.0683912357439267,0.7043713990035915,
011305,2,0.5,-1.0994801914129761,-0.0683912357439267,0.7043713990035915,-1.4638427357039694
011306,0,,,-0.0683912357439267,0.7043713990035915,
020001,7,0.14285714285714285,-0.20558511349617703,-0.0683912357439267,0.7043713990035915,-0.19477491270418662
020006,6,0.16666666666666666,-1.1826715120657798,-0.0683912357439267,0.7043713990035915,-1.5819499171859073
020008,4,0.25,0.3917944669801531,-0.0683912357439267,0.7043713990035915,0.6533282063625263
020012,5,0.2,-2.206576434546901,-0.0683912357439267,0.7043713990035915,-3.035593440942755
020017,7,0.14285714285714285,-0.2397329213421207,-0.0683912357439267,0.7043713990035915,-0.24325474577839917
020018,1,1.0,0.0119145312493544,-0.0683912357439267,0.7043713990035915,0.11401054487289261
020024,4,0.25,-0.5275767773544975,-0.0683912357439267,0.7043713990035915,-0.6519082720566703
020026,6,0.16666666666666666,-0.10412485587168074,-0.0683912357439267,0.7043713990035915,-0.05073121960701848
021301,0,,,-0.0683912357439267,0.7043713990035915,
021302,0,,,-0.0683912357439267,0.7043713990035915,
021304,0,,,-0.0683912357439267,0.7043713990035915,
021305,0,,,-0.0683912357439267,0.7043713990035915,
021306,0,,,-0.0683912357439267,0.7043713990035915,
021307,0,,,-0.0683912357439267,0.7043713990035915,
021308,1,1.0,0.5033482020041536,-0.0683912357439267,0.7043713990035915,0.8117016655657325
021309,0,,,-0.0683912357439267,0.7043713990035915,
021310,0,,,-0.0683912357439267,0.7043713990035915,
021311,1,1.0,0.8765403172940859,-0.0683912357439267,0.7043713990035915,1.3415245911102
021312,1,1.0,0.282995768442892,-0.0683912357439267,0.7043713990035915,0.4988660878109093
021313,1,1.0,0.2477215638070088,-0.0683912357439267,0.7043713990035915,0.4487871029376133
021314,2,0.5,-0.9639454093558185,-0.0683912357439267,0.7043713990035915,-1.2714232504027687
030002,7,0.14285714285714285,0.22646712334126956,-0.0683912357439267,0.7043713990035915,0.41861205537633256
030006,7,0.14285714285714285,-0.07704118161350716,-0.0683912357439267,0.7043713990035915,-0.012280376349489384
030007,6,0.16666666666666666,-0.22389657541790964,-0.0683912357439267,0.7043713990035915,-0.22077179722794232
030010,7,0.14285714285714285,-0.46582174708034657,-0.0683912357439267,0.7043713990035915,-0.5642343114706642
030011,6,0.16666666666666666,-0.5074861785562487,-0.0683912357439267,0.7043713990035915,-0.623385536995779
030012,7,0.14285714285714285,-0.7198008505515229,-0.0683912357439267,0.7043713990035915,-0.9248098598680818
030013,7,0.14285714285714285,-0.6433793521614778,-0.0683912357439267,0.7043713990035915,-0.8163138327747737
030014,6,0.16666666666666666,-0.5378629786099952,-0.0683912357439267,0.7043713990035915,-0.6665116492949408
030016,5,0.2,-0.03224586092304489,-0.0683912357439267,0.7043713990035915,0.051315790039194245
030022,1,1.0,0.0285717689912386,-0.0683912357439267,0.7043713990035915,0.13765891811099915
030023,7,0.14285714285714285,-0.6542604384840953,-0.0683912357439267,0.7043713990035915,-0.8317617716575988
030024,7,0.14285714285714285,0.17443408659870321,-0.0683912357439267,0.7043713990035915,0.34474046317913004
030030,5,0.2,-0.3244169827151925,-0.0683912357439267,0.7043713990035915,-0.36348117957861653
030036,7,0.14285714285714285,0.3109354294220999,-0.0683912357439267,0.7043713990035915,0.5385321801859426
030037,0,,,-0.0683912357439267,0.7043713990035915,
030038,6,0.16666666666666666,-0.6173986540760573,-0.0683912357439267,0.7043713990035915,-0.7794288909356062
030043,5,0.2,0.005759037393951593,-0.0683912357439267,0.7043713990035915,0.10527155594729112
030055,6,0.16666666666666666,0.7497750529152767,-0.0683912357439267,0.7043713990035915,1.161555238921664
030061,7,0.14285714285714285,0.2329403796692525,-0.0683912357439267,0.7043713990035915,0.4278021734548634
030062,6,0.16666666666666666,0.40565858462091176,-0.0683912357439267,0.7043713990035915,0.6730111714294937
030064,7,0.14285714285714285,0.34046404710666894,-0.0683912357439267,0.7043713990035915,0.5804541232494179
030065,7,0.14285714285714285,0.048176134834180005,-0.0683912357439267,0.7043713990035915,0.16549134553589726
030069,7,0.14285714285714285,0.0909923871672856,-0.0683912357439267,0.7043713990035915,0.2262778175500559
030071,2,0.5,0.9257608459935778,-0.0683912357439267,0.7043713990035915,1.4114032499670468
030073,1,1.0,0.0905168754352392,-0.0683912357439267,0.7043713990035915,0.2256027308944662
030074,0,,,-0.0683912357439267,0.7043713990035915,
030078,0,,,-0.0683912357439267,0.7043713990035915,
030083,4,0.25,-0.6477336867349487,-0.0683912357439267,0.7043713990035915,-0.8224957058315595
030084,1,1.0,0.0512157033422968,-0.0683912357439267,0.7043713990035915,0.1698066378836794
030085,7,0.14285714285714285,-0.6124174836724885,-0.0683912357439267,0.7043713990035915,-0.7723570955580323
030087,7,0.14285714285714285,0.05136051064167075,-0.0683912357439267,0.7043713990035915,0.17001222161348273
030088,5,0.2,-0.4145904744215548,-0.0683912357439267,0.7043713990035915,-0.49150098821071364
030089,7,0.14285714285714285,0.12191757431270271,-0.0683912357439267,0.7043713990035915,0.2701824780589353
030092,7,0.14285714285714285,-0.6674316894285102,-0.0683912357439267,0.7043713990035915,-0.8504610700150377
030093,6,0.16666666666666666,0.3047606305765616,-0.0683912357439267,0.7043713990035915,0.5297657838582762
030094,7,0.14285714285714285,-0.034887858837918465,-0.0683912357439267,0.7043713990035915,0.047564930877946415
030101,6,0.16666666666666666,-1.0578066942937283,-0.0683912357439267,0.7043713990035915,-1.4046786396344817
030103,7,0.14285714285714285,1.7386260079919627,-0.0683912357439267,0.7043713990035915,2.5654324498298884
030105,5,0.2,0.41296128440869395,-0.0683912357439267,0.7043713990035915,0.6833788550096513
030107,0,,,-0.0683912357439267,0.7043713990035915,
030108,0,,,-0.0683912357439267,0.7043713990035915,
030110,6,0.16666666666666666,-1.2800484622866046,-0.0683912357439267,0.7043713990035915,-1.7201965160094468
030111,4,0.25,0.2429027846175813,-0.0683912357439267,0.7043713990035915,0.4419458552716175
030112,0,,,-0.0683912357439267,0.7043713990035915,
030113,0,,,-0.0683912357439267,0.7043713990035915,
